"UUID","Database ID","Title","Alternative Title","Contributor","Date","Date Start","Date End","Language","Description","Note","Subject Topical","Subject Name","Subject Geographic","Subject Temporal","Subject Title","Resource Type","Genre","Identifier BNumber","Identifier Accession Number","Identifier Call Number","Identifier ISBN","Identifier ISSN","Identifier Interview ID","Identifier Postcard ID","Identifier LCCN","Identifier OCLC/RLIN","Physical Description Extent","Physical Description Form","Publisher","Place Of Publication","Number of Items","Digital Collections URL"
"f272cb40-c616-012f-f7ac-58d385a7bc34",28892,"Notable New Yorkers of 1896-1899 : a companion volume to King's handbook of New York City.","","King, Moses, 1853-1909","1899",1899,"","English","","","","","New York (N.Y.) | Biography | Portraits","","","still image | text","Books | Portraits | biographies","b12473707","","IRGC (King, M. Notable New Yorkers of 1896-1899)","","","","","","2400420","616 p. : ill., ports. ; 22 cm.","Photomechanical prints","M. King","New York, N.Y.",27,"http://digitalcollections.nypl.org/collections/f272cb40-c616-012f-f7ac-58d385a7bc34"
"401363a0-c617-012f-2d92-58d385a7bc34",28918,"A general description of the people of Africa, including a more  particular account of the manners, customs, and curiosities, of  the inhabitants of Egypt, Barbary, Morocco, Guinea, Congo, Cape  of Good Hope, Madagascar, and Abyssinia. For the instruction of  youth. With engravings. By the Rev. J. Goldsmith ... [pseud.]","","Phillips, R. (Richard), Sir (1767-1840)","1810",1810,"","","","","Ethnology","","Africa | Africa, North","","","still image","","b11704180","","Sc Rare 916-P (Phillips, R. General description of the people of  africa)","","","","","","NYPGR27703853-B","64 p. plates. 18 cm.","","Published by Johnson & Warner","Philadelphia",5,"http://digitalcollections.nypl.org/collections/401363a0-c617-012f-2d92-58d385a7bc34"
"4bf081c0-c617-012f-e5a2-58d385a7bc34",28922,"Maps of Africa","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,"http://digitalcollections.nypl.org/collections/4bf081c0-c617-012f-e5a2-58d385a7bc34"
"66ebbe10-c617-012f-4a17-58d385a7bc34",28932,"The history of the feminine costume of the world, from the year 5318 B.C. to our century.","","Giafferri, Paul Louis de (b. 1886)",1926,1926,1927,"","","Statement of Responsibility Note: Paul Louis de Giafferri","Clothing & dress | Costume | History | Women","","","","","still image","Books | Illustrations","b12210504","","MMC+ Giafferi","","","","","","NYPY867021962-B","","","Foreign Publications","New York",234,"http://digitalcollections.nypl.org/collections/66ebbe10-c617-012f-4a17-58d385a7bc34"
"b8d17e90-c617-012f-7720-58d385a7bc34",28959,"Das heilige Land nach seiner ehemaligen und jetzigen geographischen eschaffenheit, nebst kritischen Blicken in das Carl v. Raumer'sche ""Palästina.""","","Schwarz, Yehoseph (1804-1865)","1852",1852,"","","","Statement of Responsibility Note: Joseph Schwarz.","","Raumer, Karl von, 1783-1865","","","","still image","","b13863732","","*PWC (Schwarz, J. Heilige Land nach seiner ehemaligen)","","","","","","6204866","xvi, 452, 20 p. plates, port., fold. map. 22 cm.","","J. Kaufmann","Frankfurt am Main",5,"http://digitalcollections.nypl.org/collections/b8d17e90-c617-012f-7720-58d385a7bc34"
"dafd67d0-c617-012f-6eff-58d385a7bc34",28970,"Map of the hydrographical basin of the upper Mississippi River : from astronomical and barometrical observations, surveys and information","","Frémont, John Charles (1813-1890) | Nicollet, J. N. (Joseph Nicolas) (1786-1843) | Stone, William James (1798-1865)","1842",1842,"","","","Statement of Responsibility Note: by J.N. Nicollet, made in the years 1836, 37, 38, 39 & 40 ; assisted in 1838, 39 & 40 by Lieut. J.C. Frémont of the Corps of Topographical Engineers ; under the superintendence of the Bureau of the Corps of Topographical Engineers and authorised by the War Department ; W.J. Stone, sc., Wash. City.","","","Mississippi River Watershed","","","","","b15847017","","Map Div. 01-11508","","","","","","","1 map on 6 sheets ; 193 x 154 cm., sheets 73 x 84 cm. or smaller.","","Published ... by order of the U.S. Senate","[Washington, D.C.]",6,"http://digitalcollections.nypl.org/collections/dafd67d0-c617-012f-6eff-58d385a7bc34"
"84b3c7b0-c618-012f-601d-58d385a7bc34",29020,"Narrative of a voyage in His Majesty's late ship Alceste, to the Yellow Sea ... with an account of her shipwreck in the straits of Gaspar.","","M'Leod, John (1777?-1820)","1817",1817,"","","","Ownership and Custodial History Note: Astor Library","","","","","","still image","Engravings","b12492950","","BEL (McLeod, J. Narrative of a voyage. 1817)","","","","","","2792438","2 p.l., 288 p. : front., plates (col.) 21 cm.","","John Murray","London",6,"http://digitalcollections.nypl.org/collections/84b3c7b0-c618-012f-601d-58d385a7bc34"
"ccc9d130-c618-012f-4e76-58d385a7bc34",29042,"Obadiah Rich collection, 1450-1843.","","Rich, O. (Obadiah) (1777-1850)","","","","","","Ownership and Custodial History Note: MSS 88M50","Discovery and exploration","","America","","","","","b15855207","","MssCol 2570","","","","","","NYPW92-A228","Originals: 24 linear feet (20 boxes) Copies: 113 microfilm reels.","","","",1,"http://digitalcollections.nypl.org/collections/ccc9d130-c618-012f-4e76-58d385a7bc34"
"6bfce660-c619-012f-4a3c-58d385a7bc34",29073,"A history of the colonization of Africa by alien races, by Sir Harry H. Johnston ... With eight maps by the author and J.G. Bartholomew.","","Johnston, Harry Hamilton, Sir (1858-1927) | Bartholomew, J. G.  (John George) (1860-1920)","1899",1899,"","","","","","","","","","still image","","b11721893","","Sc 960-J (Johnston, H. History of the colonization of Africa. 1899)","","","","","","NYPGR3693600-B","xii, 319 p. VIII maps. 20 cm.","","University Press","Cambridge",1,"http://digitalcollections.nypl.org/collections/6bfce660-c619-012f-4a3c-58d385a7bc34"
"832d14a0-c619-012f-ed1a-58d385a7bc34",29079,"Nueva corónica y buen gobierno","","Guamán Poma de Ayala, Felipe, fl. 1613 | Pease G. Y., Franklin, 1939-1999","1980",1980,"","Spanish | Quechua","","Statement of Responsibility Note: Felipe Guamán Poma de Ayala ; transcripción, prólogo, notas y cronología Franklin Pease.","Indians of South America | Incas","","Peru","","","still image | text","Manuscripts","b10797323","","HBC 83-2125","","","","","","NYPG83-B47064","2 v. : ill. ; 23 cm.","","Biblioteca Ayacucho","Caracas, Venezuela",6,"http://digitalcollections.nypl.org/collections/832d14a0-c619-012f-ed1a-58d385a7bc34"
"a8f2b920-c619-012f-2856-58d385a7bc34",29091,"Theatre magazine.","Our players gallery 1900-Feb. 1901","","Oct. 1900-Apr. 1931",1900,"","","","General Note: Monthly, May 1901-1931","","","","","","","","b11254641","","NBLA+ (Theatre)","","","","","","","53 v. ill. 32-36 cm.","","[The Theatre Magazine Company, etc.]","New York [etc.]",1,"http://digitalcollections.nypl.org/collections/a8f2b920-c619-012f-2856-58d385a7bc34"
"c8496ca0-c619-012f-fb7e-58d385a7bc34",29100,"Comœdia illustré.","","Brunoff, Jacques de",1908,1908,1921,"","","General Note: Editor: 1908-14 M. de Brunoff.","","","","","","","","b15182406","","NAFA+ (Comoedia illustré)","","","","","","2259637","v. : ill. ; 32 cm.","","s.n.","[Paris]",1,"http://digitalcollections.nypl.org/collections/c8496ca0-c619-012f-fb7e-58d385a7bc34"
"9dd8f800-c61a-012f-17c2-58d385a7bc34",29111,"Antiquités mexicaines. Relation des trois expéditions du capitaine Dupaix, ordonnées en 1805, 1806, et 1807, pour la recherche des antiquités du pays, notamment celles de Mitla et de Palenque; accompagnée des dessins de Castañeda et d'une carte du pays exploré; suivie d'un parallèle de ces monuments avec ceux de l'Égypte, de l'Indostan, et du reste de l'ancien monde, par M. Alexandre Lenoir, d'une dissertation sur l'origine de l'ancienne population des deux Amériques et sur les diverses antiquités de ce continent, par M. Warden, avec un discours préliminaire par M. Charles Farcy, et des notes explicatives, et autres documents, par MM. Baradère, de St. Priest, et plusieurs voyageurs que ont parcouru l'Amérique.","","",1834,1834,1836,"","","","","","","","","","","b12868121","","HBC+++ (Antiquités mexicaines)","","","","","","","","","Bureau des Antiquités mexicaines, impr. de J. Didot l'aîné","Paris",6,"http://digitalcollections.nypl.org/collections/9dd8f800-c61a-012f-17c2-58d385a7bc34"
"eada8df0-c61a-012f-cffc-58d385a7bc34",29133,"Nightclubs and theaters","","",1920,1920,1989,"","","General Note: The collection (ca. 1920s-1980s) consists of exterior and interior views of Harlem nightclubs and theaters (1920s-1960s); portraits and candid shots of entertainers, individual musicians, orchestras and chorus girls appearing at or affiliated with specific clubs and theaters (1920s-1960s); and views of nightclub patrons (ca. 1940s). Also depicted are views of clubs located in other parts of New York City; views of crowds gathered outside theaters; reproductions of broadsides and a club menu; studio portraits of club owners; a group portrait of beauty contestants; and maps showing the locations of certain clubs.","Nightclubs | Theaters","","Harlem (New York, N.Y.)","","","still image","Photographs","b16102326","","Sc Photo Nightclubs and theaters","","","","","","NYPG05-F10254","109 items (.3 cu. ft., 1 box)","","","",2,"http://digitalcollections.nypl.org/collections/eada8df0-c61a-012f-cffc-58d385a7bc34"
"037cc250-c61b-012f-656a-58d385a7bc34",29140,"L'Ami du peuple, ou, le Publiciste parisien : journal politique, libre et impartial","Ami du peuple, ou, le Publiciste parisien : journal politique, libre et impartial","Marat, Jean Paul (1743-1793)",1789,1789,1799,"","","Statement of Responsibility Note: par une société de patriotes, et rédigé par M. Marat.","Periodicals | Politics and government","","France -- History -- Revolution, 1789-1799 | France","1789-1799","","still image","","b15243960","","DFA (Ami du peuple) ","","","","","","48058609","v. ; 8vo.","","","",7,"http://digitalcollections.nypl.org/collections/037cc250-c61b-012f-656a-58d385a7bc34"
"6ab47e20-c61d-012f-5fe9-58d385a7bc34",29164,"George Chalmers collection, 1606-1812","","Chalmers, George (1742-1825)",1606,1606,1812,"","","General Note: Papers relating to Connecticut (3 v.); Georgia, 1730-1798; Indians, 1750-1775; Nova Scotia, 1745-1817; and Philadelphia (v. 1) available on microfilm; New York Public Library.","","","","","","","","b11822957","","MssCol 507","","","","","","NYPW93-A180","3.3 linear feet (27 v.)","","","",1,"http://digitalcollections.nypl.org/collections/6ab47e20-c61d-012f-5fe9-58d385a7bc34"
"71f1f710-c61d-012f-0e4b-58d385a7bc34",29166,"The ghost! : as produced in the spectre drama, popularly illustrating the marvellous optical illusions obtained by the apparatus called the Dircksian phantasmagoria : being a full account of its history, construction, and various adaptations","ghost! : as produced in the spectre drama, popularly illustrating the marvellous optical illusions obtained by the apparatus called the Dircksian phantasmagoria : being a full account of its history, construction, and various adaptations","McManus-Young Collection (Library of Congress) | Dircks, Henry (1806-1873)","1863",1863,"","","","Statement of Responsibility Note: by Henry Dircks.","Optical illusions | Magic tricks | Equipment and supplies","","","","","","","b13357164","","MZC [RBS] 97-879 (Dircks, H. Ghost)","","","","","","","[4], 102, [14] p. : ill. ; 19 cm.","","E. and F.N. Spon","London",1,"http://digitalcollections.nypl.org/collections/71f1f710-c61d-012f-0e4b-58d385a7bc34"
"c5188670-c61d-012f-f543-58d385a7bc34",29189,"Paintings at the NYPL","","","","","","","","","","","","","","still image","Oil paintings","","","","","","","","","","","","","",7,"http://digitalcollections.nypl.org/collections/c5188670-c61d-012f-f543-58d385a7bc34"
"6ac89aa0-c61e-012f-504a-58d385a7bc34",29232,"Arts & decoration.","","","","","","","","General Note: Monthly","","","","","","","","b15268438","","MAA (Arts and decoration)","","","","","","","8 v. : ill. (some col.), plates, ports. ; 29-36 cm.","","Adam Bunge","New York",1,"http://digitalcollections.nypl.org/collections/6ac89aa0-c61e-012f-504a-58d385a7bc34"
"8d3a0270-c61e-012f-9134-58d385a7bc34",29242,"A journey from Aleppo to Jerusalem, at Easter, A. D. 1697.","","Maundrell, Henry (1665-1701)","1707",1707,"","","","General Note: In the second edition,  the corrections and additions, which were sent by the author after the book was printed off, are inserted in the body of the book in their proper places.\nEngraved title page.","","","Palestine","","","still image","Engravings","b13858604","","*PWC (Maundrell, H. Journey from Aleppo to Jerusalem)","","","","","","6807345","1 p. l., [13], 142 [7] p.; Sig: a2b4A-T4. 8 plates. 19 cm.","","Printed at the Theater...And sold by Jonah Bowyer","Oxford",8,"http://digitalcollections.nypl.org/collections/8d3a0270-c61e-012f-9134-58d385a7bc34"
"707879c0-c61f-012f-3354-58d385a7bc34",29301,"Views of interesting places in the Holy Land...","","Mayer, Luigi | Rosenmüller, Ern. Frid. Car. (1768-1835) | Koellner, A.","18--","","","","","Statement of Responsibility Note: Luigi Mayer.","","","Palestine","","","still image","","b13863611","","*PWC (Rosenmuller, E. F. K. Views of interesting places in the Holy Land)","","","","","","1340742","36 p. : plates. ; 23 x 29 cm.","","American Sunday School Union","Philadelphia",8,"http://digitalcollections.nypl.org/collections/707879c0-c61f-012f-3354-58d385a7bc34"
"9262b2d0-c61f-012f-1a00-58d385a7bc34",29310,"Miscellaneous nineteenth century collections.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,"http://digitalcollections.nypl.org/collections/9262b2d0-c61f-012f-1a00-58d385a7bc34"
"90d97880-c620-012f-b8d2-58d385a7bc34",29341,"Dance","","",1850,1850,1995,"","","General Note: Collection includes works by Salima Ali, Otis C. Butler, Elcha, Murray Korman, James Kriegsman, Cecil Layne, Nicholas Muray, and Martha Swope, among others.","Dance","","","","","still image","Photographs","b15866849","","Sc Photo Dance","","","","","","NYPG02-F279","451 items (3.5 lin. ft., 3 boxes) 36 photographic prints : gelatin silver, b ; 42 x 32 cm. and smaller. 409 photographic prints : gelatin silver, b ; 26 x 21 cm. and smaller. 2 photomechanical prints : halftone, b ; 24 x 37 cm. and smaller. 1 photographic print : col. ; 21 x 26 cm. 2 photographic postcards : b ; 9 x 14 cm. 1 postcard : col. ; 23 x 15 cm.","","","",1,"http://digitalcollections.nypl.org/collections/90d97880-c620-012f-b8d2-58d385a7bc34"
"22d1d7f0-c621-012f-2061-58d385a7bc34",29363,"Illustrated description of the Broadway underground railway, with explanatory details and engravings of the atmospheric machinery, pneumatic passenger-car, pneumatic postal dispatch, underground tunneling machine, etc.","","New York Parcel Dispatch Company","1872",1872,"","","","Ownership and Custodial History Note: Parsons Collection","Subways","","New York (State) | New York","","","still image","Wood engravings","b13749551","","(Parsons) VDCP (New York Parcel Dispatch Company. Illustrated description of the Broadway underground railway)","","","","","","39543172","24 p. front., illus. 23 cm.","","Beach Pneumatic Transit Co","New York",9,"http://digitalcollections.nypl.org/collections/22d1d7f0-c621-012f-2061-58d385a7bc34"
"47996e00-c621-012f-4990-58d385a7bc34",29373,"Hunt-Lenox Globe.","Hunt-Lenox Globe.","Hunt, Richard Morris (1828-1895) | Lenox, James (1800-1880)","1512",1512,"","","","Ownership and Custodial History Note: Photographs by The New York Public Library","Globes","","","","","three dimensional object","","","","","","","","","","","","","","[France]",9,"http://digitalcollections.nypl.org/collections/47996e00-c621-012f-4990-58d385a7bc34"
"67b49960-c621-012f-e83b-58d385a7bc34",29381,"The plantation South, 1934-1937, by William C. Holley, Ellen Winston, T. J. Woofter, Jr.","","Holley, William C. | United States. Farm Security Administration","1940",1940,"","","","","","","","","","still image","Halftone photomechanical prints","b11673951","","Sc 338.1-H (Holley, W. Plantation South)","","","","","","NYPGR503947-B","xxii, 124 p. incl. maps, tables, diagrs., forms. 13 pl. 26 cm.","","U.S. Govt. Print. Off.","Washington",1,"http://digitalcollections.nypl.org/collections/67b49960-c621-012f-e83b-58d385a7bc34"
"2c549740-c622-012f-51e3-58d385a7bc34",29420,"Arthur Alfonso Schomburg collection","","","","","","","The Arthur Alfonso Schomburg Collection depicts aspects of his personal life and his activities as a Freemason, bibliophile and curator from the 1870s to 1938.","Biographical or Historical Data Note: As an expert in the history of persons of African descent, Schomburg, now known as Arthur, was an important figure during the Harlem Renaissance. He was active in the Prince Hall Freemasons; helped to co-found the Negro Society for Historical Research, with journalist John Bruce, in 1911; became the president of the short-lived American Negro Academy in 1922; and wrote numerous essays and bibliographical studies on African and African-American history. In 1925, the New York Public Library opened a Negro Division at the 135th Street Branch Library in Harlem, followed the next year by the Carnegie Corporation's $10,000 donation to purchase Schomburg's collection of books, manuscripts and art, which was then donated to the library. Schomburg, who was a librarian at Fisk University from 1930 to 1932, became the Carnegie funded curator of his collection at the 135th Street Branch, and remained in this position until his death in 1938. His collection was named the Schomburg Collection of Negro Literature and History in 1940; in 1973, it was renamed the Schomburg Center for Research in Black Culture \nArturo Alfonso Schomburg, bibliophile, was born in San Juan, Puerto Rico, of racially mixed parentage in 1874. He received a formal education, but was largely self-taught. He moved to the United States in 1891, settling in New York City, where he would join the Masons, became active in the independence movement for Puerto Rico and Cuba, and began his lifelong quest to acquire the literature and art of persons of African descent. After working for five years in a law office, he began a 23 year tenure at the Bankers Trust Company, in 1906, eventually working his way up to head of the mail room","","","","","","still image","Photographs","b15024738","","Sc Photo Arthur Alfonso Schomburg Collection","","","","","","NYPG00-F13","","","","",5,"http://digitalcollections.nypl.org/collections/2c549740-c622-012f-51e3-58d385a7bc34"
"3d837ac0-c622-012f-d436-58d385a7bc34",29424,"Lilliputian humorists : drawn as big as life","","","1730",1730,"","","","General Note: Title from engraved title page. Plate marks: 25 x 27 cm. or smaller. Figures probably after Il callotto resuscitato, oder, Neu eingerichtes Zwerchen Cabinet, [1715?]. Each print depicts a pair of characters bound by a decorative border that also includes within it four lines of dialogue in verse beneath each character which describe the action of the image.  Borders include depictions of children, animals, birds and various products. Dwarf-like figures representing various professions, nationalities and types including soldiers and sailors, aristocrats, pilgrims, a dancing master, a bridegroom, an alchemist, a savoyard, figures purported to be Spaniard, Italian, and Dutch; includes some figures are smoking pipes.","","","","","","still image","Engravings","b12751536","","Arents 96-353 no. 18-26","","","","","","NYPG96-F153","9 prints : engraving ; sheet 28 x 31 cm. or smaller","","[Bowles, J.?], Printed and sold at the White Horse without Newgate","London",9,"http://digitalcollections.nypl.org/collections/3d837ac0-c622-012f-d436-58d385a7bc34"
"bd782af0-c622-012f-353a-58d385a7bc34",29455,"Shaker manuscript collection","","Shakers. Mt. Lebanon Bishopric (N.Y.)",1780,1780,1952,"English","Collection consists of records of daily events, diaries, recollections, accounts of seances, recipes, spirit messages, songs, hymns, poems, church covenants, accounts,correspondence, drawings, printed material, and photographs documenting Shaker communities in the United States, chiefly those in New Lebanon and Watervliet, New York.","Ownership and Custodial History Note: MSS 53M136","","Shakers","New Lebanon (N.Y.) | Watervliet (N.Y.)","","","text | still image","Documents | Drawings","b11992489","","MssCol 2731","","","","","","NYPW92-A23","Originals: 8 linear feet (2 boxes, 49 v.). Copies: 9 microfilm reels.","","","",4,"http://digitalcollections.nypl.org/collections/bd782af0-c622-012f-353a-58d385a7bc34"
"271c1840-c623-012f-7d49-58d385a7bc34",29479,"Photographic views of the construction of the Woolworth Building, 233 Broadway, New York City","","Underhill, Irving (d. 1960)",1911,1911,1912,"","","","Construction and demolition debris | Building construction","Woolworth Building (New York, N.Y.)","New York (State) | New York","1910-1919","","still image","","b10236371","","(S) IRH+ 75-196","","","","","","","","","","",10,"http://digitalcollections.nypl.org/collections/271c1840-c623-012f-7d49-58d385a7bc34"
"3c067920-c623-012f-153c-58d385a7bc34",29484,"A system of aeronautics, comprehending its earliest investigations, and modern practice and art: Designed as a history for the common reader, and guide to the student of the art. In three parts. Containing an account of the various attempts in the art of flying by artificial means, from the earliest period down to the discovery of the aeronautic machine by the Montgolfiers, in 1782, and to a later period. With a brief history of the author's fifteen years' experience in aerial voyages. Also, full instructions in the art of making balloons","","Wise, John, 1808-1879 | P.S. Duval's Lith.","1850",1850,"","","","General Note: An enlarged edition was issued in 1873 under title ""Through the air.""","Balloons (Aircraft) | Balloon ascensions | Aeronautics | History","","","","","still image","Engravings","b13737993","","VDT (Wise, J. System of aeronautics)","","","","","","14270978","xvi, [17]-310 p. front. (port.) plates. 23 cm.","","J.A. Speel","Philadelphia",10,"http://digitalcollections.nypl.org/collections/3c067920-c623-012f-153c-58d385a7bc34"
"603e37e0-c623-012f-b354-58d385a7bc34",29492,"Ella Baker papers","","",1926,1926,1986,"English","The Ella Baker papers provide a snapshot of Baker's life as an activist and visionary for a variety of progressive organizations in the United States, from the 1930s through the 1980s. Documented here are the organizations and individuals that were central to Baker's network such as George Schulyer, The Young Women's Christian Association, In Friendship, A. Phillip Randolph, and Bayard Rustin. The collection, however, does not document her personal life nor does it fully capture her philosophy or political ideas.","Ownership and Custodial History Note: SCM 97-55","","National Association for the Advancement of Colored People | Student Nonviolent Coordinating Committee (U.S.) | Baker, Ella, 1903-1986","","","","text","Documents","b16022773","","Sc MG 630","","","","","","","5.5 linear ft. (1 box)","","","",1,"http://digitalcollections.nypl.org/collections/603e37e0-c623-012f-b354-58d385a7bc34"
"8f3e9bb0-c623-012f-5ab6-58d385a7bc34",29504,"Benjamin K. Miller collection of United States stamps","","",1845,1845,1926,"","","","","","","","","still image | text","Postage stamps","","","","","","","","","","","","","",1,"http://digitalcollections.nypl.org/collections/8f3e9bb0-c623-012f-5ab6-58d385a7bc34"
"a62375c0-c623-012f-1366-58d385a7bc34",29510,"Ivan Black papers, 1887-1979 (bulk 1937-1978)","","","","","","","","","","Black, Ivan, d. 1979","","","","text | still image","Archival materials","b16591405","","JPB 06-20","","","","","","","22.5 linear feet (55 boxes)","","","",1,"http://digitalcollections.nypl.org/collections/a62375c0-c623-012f-1366-58d385a7bc34"
"e2915050-c623-012f-984f-58d385a7bc34",29524,"A Geographical Present: Being Descriptions of the Several Countries of Africa.","","","1831",1831,"","","","","","","Africa","","","still image","","b11701879","","Sc Rare 916-G","","","","","","NYPGR12623088-B","iv, 130 p. 12 col. pl. (incl. front.) 16 cm.","","W. Burgess","New York",11,"http://digitalcollections.nypl.org/collections/e2915050-c623-012f-984f-58d385a7bc34"
"0399e400-c624-012f-c5f9-58d385a7bc34",29531,"Travels in South Africa, undertaken at the request of the London Missionary Society; being a narrative of a second journey in the interior of that country.","","","1822",1822,"","","","","","","","","","still image","","b11717508","","Sc Rare 916.8-C","","","","","","NYPGR1525327-B","","","F. Westley","London",11,"http://digitalcollections.nypl.org/collections/0399e400-c624-012f-c5f9-58d385a7bc34"
"5265e1e0-c624-012f-a393-58d385a7bc34",29549,"Music Division clipping file.","","","","","","","","","","","","","","","Clippings","","","M-Clippings","","","","","","","","","","",2,"http://digitalcollections.nypl.org/collections/5265e1e0-c624-012f-a393-58d385a7bc34"
"5b65abb0-c624-012f-275d-58d385a7bc34",29551,"Ad Alexandrvm VII ... Obelisci aegyptiaci : nuper inter Isaei romani rudera effossi interpretatio hieroglyphica","Ad Alexandrvm VII ... Obelisci aegyptiaci : nuper inter Isaei romani rudera effossi interpretatio hieroglyphica","Kircher, Athanasius (1602-1680)","1666",1666,"","","","Statement of Responsibility Note: Athanasii Kircheri.","Hieroglyphics | Obelisks","","","","","still image","Engravings","b14212820","","*OBN++ (Kircher, A. Ad Alexandrum VII. Pont. Max. Obelisci aegyptiaci) (Locked cage)","","","","","","5711820","146 p. ; ill., facsims. ; 35 cm.","","Ex typographia Varesij","Romæ",11,"http://digitalcollections.nypl.org/collections/5b65abb0-c624-012f-275d-58d385a7bc34"
"7dfe8c90-c624-012f-594f-58d385a7bc34",29558,"Photos of scenes in Arizona & New Mexico","Photos of scenes in Arizona & New Mexico","Beach, William Y.","1883",1883,"","English","","Statement of Responsibility Note: taken by William Y. Beach, 1882 & 1883.","","","Arizona | New Mexico","","","still image","Photographs | Pictorial works | Sample books","b10747946","","MFZ (Beach) 82-30","","","","","","","Print Size: 3 9/16 x 4 1/2 in. (9 x 11.5 cm) Mat / Mount: 7 7/8 x 11 in. (20 x 28 cm) | [52] p. : all ill. ; 20 x 28 cm.","Albumen prints","W.Y. Beach","Yorks, Ariz.",3,"http://digitalcollections.nypl.org/collections/7dfe8c90-c624-012f-594f-58d385a7bc34"
"9741f4a0-c624-012f-8e43-58d385a7bc34",29563,"Visual materials from the Carl H. Pforzheimer Collection","","","","","","","","","","","","","","still image","","","","","","","","","","","","","","",2,"http://digitalcollections.nypl.org/collections/9741f4a0-c624-012f-8e43-58d385a7bc34"
"c7cf4480-c624-012f-a1ec-58d385a7bc34",29574,"Mattachine Society, Inc. of New York records","","Mattachine Society of New York",1951,1951,1976,"","","","Gay liberation movement","","","","","","","b13681515","","MssCol 1911","","","","","","","Originals: 10 lin. ft. (7 cartons, 7 boxes).","","","",1,"http://digitalcollections.nypl.org/collections/c7cf4480-c624-012f-a1ec-58d385a7bc34"
"a425bc20-c625-012f-0d9e-58d385a7bc34",29603,"Voyage a Meroe, au fleuve Blanc, au-dela de Fazoql dans le midi du royaume de Sennar, a Syouah et dans cinq autres oasis; fait dans les annees 1819, 1820, 1821 et 1822.","","",1826,1826,1827,"","","","","","","","","still image","","b11704853","","Sc Rare 916.24-C Atlas only: v. 1.","","","","","","NYPGR4654873-B","","","Par autorisation du roi, a l'Imprimerie royale","[Paris]",12,"http://digitalcollections.nypl.org/collections/a425bc20-c625-012f-0d9e-58d385a7bc34"
"d4693a60-c625-012f-b97a-58d385a7bc34",29613,"Imported French fabrics, E. Meyer & Co., Paris; fall, 1930-1931.","","Finsilver, Still & Moss","1931",1931,"","","","Ownership and Custodial History Note: 32X166","Clothing & dress | Textile fabrics","","","","","still image","","b13852465","","3-VLV+ (Finsilver, Still & Moss, Inc., New York. Imported French fabrics ... (Fall, 1930-1931))","","","","","","40046967","23 p. col''d illus. fol.","","Finsilver, Still & Moss","New York",12,"http://digitalcollections.nypl.org/collections/d4693a60-c625-012f-b97a-58d385a7bc34"
"d970aa20-c625-012f-defc-58d385a7bc34",29614,"Vetvstissimae... tabvlae aeneae Aegyptiorvm literis Bembi Mvsaeo an. M.D.LIX. aeneas ac Imp. Caes. Ferdinando denvo pvblicae vtilitatis ergo e tenebris in lvcem, opera et indvstria Iacobi Franci... Hieroglyphicis caelatae typvs Vicvs Parmensis ...prodit.","","Vico, Enea (1523-1567)","1600",1600,"","","","General Note: Plates without letter-press.","Art, Egyptian | Isiac tablet","","","","","still image","Engravings","b14211681","","*OBL+ (Vico, E. Vetvstissimae) (Locked cage)","","","","","","41599969","11 pl. fol. ; 34 x 46 cm.","","","[Venetiis]",12,"http://digitalcollections.nypl.org/collections/d970aa20-c625-012f-defc-58d385a7bc34"
"f1357ec0-c625-012f-adbb-58d385a7bc34",29619,"Gansevoort-Lansing collection","","",1650,1650,1919,"","","Ownership and Custodial History Note: MSS 85M84","","Gansevoort family","","","","","","b11635605","","MssCol 1109","","","","","","NYPW92-A207","212 linear feet (357 boxes).","","","",8,"http://digitalcollections.nypl.org/collections/f1357ec0-c625-012f-adbb-58d385a7bc34"
"6487bc30-c627-012f-abfe-58d385a7bc34",29647,"Jerome Robbins Dance Division clipping file","","","","","","","","","","","","","","","Clippings","","","","","","","","","","","","","",1,"http://digitalcollections.nypl.org/collections/6487bc30-c627-012f-abfe-58d385a7bc34"
"74ab89f0-c627-012f-067b-58d385a7bc34",29650,"Picture of slavery in the United States of America.","","Bourne, George (1780-1845)","1834",1834,"","","","","Slave trade","","United States","","","still image","Engravings","b11671935","","Sc Rare 326.4-B (Bourne, G. Picture of slavery. 1834)","","","","","","NYPGR279593-B","227 p. front., plates. 16 cm.","","E. Hunt","Middletown, Connecticut",12,"http://digitalcollections.nypl.org/collections/74ab89f0-c627-012f-067b-58d385a7bc34"
"7a99f900-c627-012f-5f7e-58d385a7bc34",29651,"Original drawings","","Alken, Henry Thomas (1784-1851)","","","","","","Statement of Responsibility Note: Henry Alken.","Sports","","Great Britain","","","still image","","b10889343","","Arents BIP (Alken, H.T. Original drawings) AL 84-110","","","","","","NYPG84-B74526","11 drawings : pencil and water color on paper ; 15 x 11 cm.- 19 x 25 cm.","","","",12,"http://digitalcollections.nypl.org/collections/7a99f900-c627-012f-5f7e-58d385a7bc34"
